seqname,source,feature,start,end,score,strand,frame,gene_id,gene_type,gene_name,level,tag,transcript_id,transcript_type,transcript_name,exon_number,exon_id,transcript_support_level,havana_transcript,hgnc_id,havana_gene,ont,protein_id,ccdsid,artif_dupl
chr7,ENSEMBL,exon,67114322,67114397,.,-,.,ENSG00000266525.1,miRNA,MIR4650-1,3,GENCODE_Primary,ENST00000579075.1,miRNA,MIR4650-1-201,1,ENSE00002698881.1,NA,,HGNC:41755,,,,,
chr7,ENSEMBL,gene,71307672,71307770,.,-,.,ENSG00000265878.2,miRNA,MIR3914-1,3,,,,,,,,,HGNC:38993,,,,,
chr7,ENSEMBL,transcript,71307672,71307770,.,-,.,ENSG00000265878.2,miRNA,MIR3914-1,3,GENCODE_Primary,ENST00000584357.2,miRNA,MIR3914-1-201,,,NA,,HGNC:38993,,,,,
chr7,ENSEMBL,exon,71307672,71307770,.,-,.,ENSG00000265878.2,miRNA,MIR3914-1,3,GENCODE_Primary,ENST00000584357.2,miRNA,MIR3914-1-201,1,ENSE00002708559.2,NA,,HGNC:38993,,,,,
chr7,ENSEMBL,gene,71307674,71307768,.,+,.,ENSG00000283278.1,miRNA,MIR3914-2,3,,,,,,,,,HGNC:38975,,,,,
chr7,ENSEMBL,transcript,71307674,71307768,.,+,.,ENSG00000283278.1,miRNA,MIR3914-2,3,GENCODE_Primary,ENST00000637339.1,miRNA,MIR3914-2-201,,,NA,,HGNC:38975,,,,,
chr7,ENSEMBL,exon,71307674,71307768,.,+,.,ENSG00000283278.1,miRNA,MIR3914-2,3,GENCODE_Primary,ENST00000637339.1,miRNA,MIR3914-2-201,1,ENSE00003799871.1,NA,,HGNC:38975,,,,,
chr7,ENSEMBL,gene,72697903,72697978,.,+,.,ENSG00000264494.1,miRNA,MIR4650-2,3,,,,,,,,,HGNC:41810,,,,,
chr7,ENSEMBL,transcript,72697903,72697978,.,+,.,ENSG00000264494.1,miRNA,MIR4650-2,3,GENCODE_Primary,ENST00000581927.1,miRNA,MIR4650-2-201,,,NA,,HGNC:41810,,,,,
chr7,ENSEMBL,exon,72697903,72697978,.,+,.,ENSG00000264494.1,miRNA,MIR4650-2,3,GENCODE_Primary,ENST00000581927.1,miRNA,MIR4650-2-201,1,ENSE00002687859.1,NA,,HGNC:41810,,,,,
chr7,ENSEMBL,gene,73711317,73711397,.,+,.,ENSG00000265724.1,miRNA,MIR4284,3,,,,,,,,,HGNC:38322,,,,,
chr7,ENSEMBL,transcript,73711317,73711397,.,+,.,ENSG00000265724.1,miRNA,MIR4284,3,GENCODE_Primary,ENST00000578924.1,miRNA,MIR4284-201,,,NA,,HGNC:38322,,,,,
chr7,ENSEMBL,exon,73711317,73711397,.,+,.,ENSG00000265724.1,miRNA,MIR4284,3,GENCODE_Primary,ENST00000578924.1,miRNA,MIR4284-201,1,ENSE00002694531.1,NA,,HGNC:38322,,,,,
chr7,ENSEMBL,gene,74191198,74191294,.,+,.,ENSG00000207741.1,miRNA,MIR590,3,,,,,,,,,HGNC:32846,,,,,
chr7,ENSEMBL,transcript,74191198,74191294,.,+,.,ENSG00000207741.1,miRNA,MIR590,3,GENCODE_Primary,ENST00000385008.1,miRNA,MIR590-201,,,NA,,HGNC:32846,,,,,
chr7,ENSEMBL,exon,74191198,74191294,.,+,.,ENSG00000207741.1,miRNA,MIR590,3,GENCODE_Primary,ENST00000385008.1,miRNA,MIR590-201,1,ENSE00001500015.1,NA,,HGNC:32846,,,,,
chr7,ENSEMBL,gene,75915197,75915269,.,+,.,ENSG00000284334.1,miRNA,MIR4651,3,,,,,,,,,HGNC:41647,,,,,
chr7,ENSEMBL,transcript,75915197,75915269,.,+,.,ENSG00000284334.1,miRNA,MIR4651,3,GENCODE_Primary,ENST00000582622.1,miRNA,MIR4651-201,,,NA,,HGNC:41647,,,,,
chr7,ENSEMBL,exon,75915197,75915269,.,+,.,ENSG00000284334.1,miRNA,MIR4651,3,GENCODE_Primary,ENST00000582622.1,miRNA,MIR4651-201,1,ENSE00002690954.1,NA,,HGNC:41647,,,,,
chr7,ENSEMBL,gene,92204015,92204098,.,-,.,ENSG00000221520.1,miRNA,MIR1285-1,3,,,,,,,,,HGNC:35277,,,,,
chr7,ENSEMBL,transcript,92204015,92204098,.,-,.,ENSG00000221520.1,miRNA,MIR1285-1,3,GENCODE_Primary,ENST00000408593.1,miRNA,MIR1285-1-201,,,NA,,HGNC:35277,,,,,
chr7,ENSEMBL,exon,92204015,92204098,.,-,.,ENSG00000221520.1,miRNA,MIR1285-1,3,GENCODE_Primary,ENST00000408593.1,miRNA,MIR1285-1-201,1,ENSE00001565228.1,NA,,HGNC:35277,,,,,
chr7,ENSEMBL,gene,93482760,93482855,.,-,.,ENSG00000208014.1,miRNA,MIR653,3,,,,,,,,,HGNC:32909,,,,,
chr7,ENSEMBL,transcript,93482760,93482855,.,-,.,ENSG00000208014.1,miRNA,MIR653,3,GENCODE_Primary,ENST00000385279.1,miRNA,MIR653-201,,,NA,,HGNC:32909,,,,,
chr7,ENSEMBL,exon,93482760,93482855,.,-,.,ENSG00000208014.1,miRNA,MIR653,3,GENCODE_Primary,ENST00000385279.1,miRNA,MIR653-201,1,ENSE00001500285.1,NA,,HGNC:32909,,,,,
chr7,ENSEMBL,gene,93483936,93484019,.,-,.,ENSG00000207656.1,miRNA,MIR489,3,,,,,,,,,HGNC:32074,,,,,
chr7,ENSEMBL,transcript,93483936,93484019,.,-,.,ENSG00000207656.1,miRNA,MIR489,3,GENCODE_Primary,ENST00000384923.1,miRNA,MIR489-201,,,NA,,HGNC:32074,,,,,
chr7,ENSEMBL,exon,93483936,93484019,.,-,.,ENSG00000207656.1,miRNA,MIR489,3,GENCODE_Primary,ENST00000384923.1,miRNA,MIR489-201,1,ENSE00001499930.1,NA,,HGNC:32074,,,,,
chr7,ENSEMBL,gene,93716928,93717005,.,+,.,ENSG00000265423.1,miRNA,MIR4652,3,,,,,,,,,HGNC:41615,,,,,
chr7,ENSEMBL,transcript,93716928,93717005,.,+,.,ENSG00000265423.1,miRNA,MIR4652,3,GENCODE_Primary,ENST00000583734.1,miRNA,MIR4652-201,,,NA,,HGNC:41615,,,,,
chr7,ENSEMBL,exon,93716928,93717005,.,+,.,ENSG00000265423.1,miRNA,MIR4652,3,GENCODE_Primary,ENST00000583734.1,miRNA,MIR4652-201,1,ENSE00002713456.1,NA,,HGNC:41615,,,,,
chr7,ENSEMBL,gene,96219662,96219756,.,-,.,ENSG00000208025.1,miRNA,MIR591,3,,,,,,,,,HGNC:32847,,,,,
chr7,ENSEMBL,transcript,96219662,96219756,.,-,.,ENSG00000208025.1,miRNA,MIR591,3,GENCODE_Primary,ENST00000385290.1,miRNA,MIR591-201,,,NA,,HGNC:32847,,,,,
chr7,ENSEMBL,exon,96219662,96219756,.,-,.,ENSG00000208025.1,miRNA,MIR591,3,GENCODE_Primary,ENST00000385290.1,miRNA,MIR591-201,1,ENSE00001500296.1,NA,,HGNC:32847,,,,,
chr7,ENSEMBL,gene,97963658,97963726,.,+,.,ENSG00000266318.1,miRNA,MIR5692A1,3,,,,,,,,,HGNC:43533,,,,,
chr7,ENSEMBL,transcript,97963658,97963726,.,+,.,ENSG00000266318.1,miRNA,MIR5692A1,3,GENCODE_Primary,ENST00000580523.1,miRNA,MIR5692A1-201,,,NA,,HGNC:43533,,,,,
chr7,ENSEMBL,exon,97963658,97963726,.,+,.,ENSG00000266318.1,miRNA,MIR5692A1,3,GENCODE_Primary,ENST00000580523.1,miRNA,MIR5692A1-201,1,ENSE00002699288.1,NA,,HGNC:43533,,,,,
chr7,ENSEMBL,gene,97964405,97964481,.,-,.,ENSG00000266668.1,miRNA,MIR5692C2,3,,,,,,,,,HGNC:43448,,,,,
chr7,ENSEMBL,transcript,97964405,97964481,.,-,.,ENSG00000266668.1,miRNA,MIR5692C2,3,GENCODE_Primary,ENST00000577959.1,miRNA,MIR5692C2-201,,,NA,,HGNC:43448,,,,,
chr7,ENSEMBL,exon,97964405,97964481,.,-,.,ENSG00000266668.1,miRNA,MIR5692C2,3,GENCODE_Primary,ENST00000577959.1,miRNA,MIR5692C2-201,1,ENSE00002696761.1,NA,,HGNC:43448,,,,,
chr7,ENSEMBL,gene,98881650,98881729,.,+,.,ENSG00000266019.1,miRNA,MIR3609,3,,,,,,,,,HGNC:38956,,,,,
chr7,ENSEMBL,transcript,98881650,98881729,.,+,.,ENSG00000266019.1,miRNA,MIR3609,3,GENCODE_Primary,ENST00000582661.1,miRNA,MIR3609-201,,,NA,,HGNC:38956,,,,,
chr7,ENSEMBL,exon,98881650,98881729,.,+,.,ENSG00000266019.1,miRNA,MIR3609,3,GENCODE_Primary,ENST00000582661.1,miRNA,MIR3609-201,1,ENSE00002689183.1,NA,,HGNC:38956,,,,,
chr7,ENSEMBL,gene,100093560,100093643,.,-,.,ENSG00000207547.1,miRNA,MIR25,3,,,,,,,,,HGNC:31609,,,,,
chr7,ENSEMBL,transcript,100093560,100093643,.,-,.,ENSG00000207547.1,miRNA,MIR25,3,GENCODE_Primary,ENST00000384816.1,miRNA,MIR25-201,,,NA,,HGNC:31609,,,,,
chr7,ENSEMBL,exon,100093560,100093643,.,-,.,ENSG00000207547.1,miRNA,MIR25,3,GENCODE_Primary,ENST00000384816.1,miRNA,MIR25-201,1,ENSE00001499823.1,NA,,HGNC:31609,,,,,
chr7,ENSEMBL,gene,100093768,100093847,.,-,.,ENSG00000207757.1,miRNA,MIR93,3,,,,,,,,,HGNC:31645,,,,,
chr7,ENSEMBL,transcript,100093768,100093847,.,-,.,ENSG00000207757.1,miRNA,MIR93,3,GENCODE_Primary,ENST00000385024.1,miRNA,MIR93-201,,,NA,,HGNC:31645,,,,,
chr7,ENSEMBL,exon,100093768,100093847,.,-,.,ENSG00000207757.1,miRNA,MIR93,3,GENCODE_Primary,ENST00000385024.1,miRNA,MIR93-201,1,ENSE00001500031.1,NA,,HGNC:31645,,,,,
chr7,ENSEMBL,gene,100093993,100094074,.,-,.,ENSG00000208036.1,miRNA,MIR106B,3,,,,,,,,,HGNC:31495,,,,,
chr7,ENSEMBL,transcript,100093993,100094074,.,-,.,ENSG00000208036.1,miRNA,MIR106B,3,GENCODE_Primary,ENST00000385301.1,miRNA,MIR106B-201,,,NA,,HGNC:31495,,,,,
chr7,ENSEMBL,exon,100093993,100094074,.,-,.,ENSG00000208036.1,miRNA,MIR106B,3,GENCODE_Primary,ENST00000385301.1,miRNA,MIR106B-201,1,ENSE00001500307.1,NA,,HGNC:31495,,,,,
chr7,ENSEMBL,gene,100156605,100156669,.,-,.,ENSG00000284518.1,miRNA,MIR4658,3,,,,,,,,,HGNC:41673,,,,,
chr7,ENSEMBL,transcript,100156605,100156669,.,-,.,ENSG00000284518.1,miRNA,MIR4658,3,GENCODE_Primary,ENST00000584344.1,miRNA,MIR4658-201,,,NA,,HGNC:41673,,,,,
chr7,ENSEMBL,exon,100156605,100156669,.,-,.,ENSG00000284518.1,miRNA,MIR4658,3,GENCODE_Primary,ENST00000584344.1,miRNA,MIR4658-201,1,ENSE00002689670.1,NA,,HGNC:41673,,,,,
chr7,ENSEMBL,gene,100356651,100356721,.,+,.,ENSG00000284012.1,miRNA,MIR6840,3,,,,,,,,,HGNC:50138,,,,,
chr7,ENSEMBL,transcript,100356651,100356721,.,+,.,ENSG00000284012.1,miRNA,MIR6840,3,GENCODE_Primary,ENST00000611937.1,miRNA,MIR6840-201,,,NA,,HGNC:50138,,,,,
chr7,ENSEMBL,exon,100356651,100356721,.,+,.,ENSG00000284012.1,miRNA,MIR6840,3,GENCODE_Primary,ENST00000611937.1,miRNA,MIR6840-201,1,ENSE00003711747.1,NA,,HGNC:50138,,,,,
chr7,ENSEMBL,gene,100868036,100868107,.,+,.,ENSG00000283821.1,miRNA,MIR6875,3,,,,,,,,,HGNC:50015,,,,,
chr7,ENSEMBL,transcript,100868036,100868107,.,+,.,ENSG00000283821.1,miRNA,MIR6875,3,GENCODE_Primary,ENST00000617506.1,miRNA,MIR6875-201,,,NA,,HGNC:50015,,,,,
chr7,ENSEMBL,exon,100868036,100868107,.,+,.,ENSG00000283821.1,miRNA,MIR6875,3,GENCODE_Primary,ENST00000617506.1,miRNA,MIR6875-201,1,ENSE00003739715.1,NA,,HGNC:50015,,,,,
chr7,ENSEMBL,gene,101159473,101159555,.,+,.,ENSG00000264425.1,miRNA,MIR4653,3,,,,,,,,,HGNC:41562,,,,,
chr7,ENSEMBL,transcript,101159473,101159555,.,+,.,ENSG00000264425.1,miRNA,MIR4653,3,GENCODE_Primary,ENST00000585107.1,miRNA,MIR4653-201,,,NA,,HGNC:41562,,,,,
chr7,ENSEMBL,exon,101159473,101159555,.,+,.,ENSG00000264425.1,miRNA,MIR4653,3,GENCODE_Primary,ENST00000585107.1,miRNA,MIR4653-201,1,ENSE00002716299.1,NA,,HGNC:41562,,,,,
chr7,ENSEMBL,gene,102293103,102293187,.,+,.,ENSG00000264675.1,miRNA,MIR4285,3,,,,,,,,,HGNC:38337,,,,,
chr7,ENSEMBL,transcript,102293103,102293187,.,+,.,ENSG00000264675.1,miRNA,MIR4285,3,GENCODE_Primary,ENST00000581001.1,miRNA,MIR4285-201,,,NA,,HGNC:38337,,,,,
chr7,ENSEMBL,exon,102293103,102293187,.,+,.,ENSG00000264675.1,miRNA,MIR4285,3,GENCODE_Primary,ENST00000581001.1,miRNA,MIR4285-201,1,ENSE00002700533.1,NA,,HGNC:38337,,,,,
chr7,ENSEMBL,gene,102405742,102405855,.,-,.,ENSG00000221510.1,miRNA,MIR548O,3,,,,,,,,,HGNC:35333,,,,,
chr7,ENSEMBL,transcript,102405742,102405855,.,-,.,ENSG00000221510.1,miRNA,MIR548O,3,GENCODE_Primary,ENST00000408583.1,miRNA,MIR548O-201,,,NA,,HGNC:35333,,,,,
chr7,ENSEMBL,exon,102405742,102405855,.,-,.,ENSG00000221510.1,miRNA,MIR548O,3,GENCODE_Primary,ENST00000408583.1,miRNA,MIR548O-201,1,ENSE00001565218.1,NA,,HGNC:35333,,,,,
chr7,ENSEMBL,gene,102465742,102465826,.,+,.,ENSG00000284176.1,miRNA,MIR5090,3,,,,,,,,,HGNC:43547,,,,,
chr7,ENSEMBL,transcript,102465742,102465826,.,+,.,ENSG00000284176.1,miRNA,MIR5090,3,GENCODE_Primary,ENST00000582533.1,miRNA,MIR5090-201,,,NA,,HGNC:43547,,,,,
chr7,ENSEMBL,exon,102465742,102465826,.,+,.,ENSG00000284176.1,miRNA,MIR5090,3,GENCODE_Primary,ENST00000582533.1,miRNA,MIR5090-201,1,ENSE00002696196.1,NA,,HGNC:43547,,,,,
chr7,ENSEMBL,gene,102471469,102471531,.,+,.,ENSG00000284596.1,miRNA,MIR4467,3,,,,,,,,,HGNC:41896,,,,,
chr7,ENSEMBL,transcript,102471469,102471531,.,+,.,ENSG00000284596.1,miRNA,MIR4467,3,GENCODE_Primary,ENST00000578629.1,miRNA,MIR4467-201,,,NA,,HGNC:41896,,,,,
chr7,ENSEMBL,exon,102471469,102471531,.,+,.,ENSG00000284596.1,miRNA,MIR4467,3,GENCODE_Primary,ENST00000578629.1,miRNA,MIR4467-201,1,ENSE00002685979.1,NA,,HGNC:41896,,,,,
chr7,ENSEMBL,gene,114653345,114653455,.,+,.,ENSG00000272230.1,miRNA,MIR3666,3,,,,,,,,,HGNC:38940,,,,,
chr7,ENSEMBL,transcript,114653345,114653455,.,+,.,ENSG00000272230.1,miRNA,MIR3666,3,GENCODE_Primary,ENST00000607845.1,miRNA,MIR3666-201,,,NA,,HGNC:38940,,,,,
chr7,ENSEMBL,exon,114653345,114653455,.,+,.,ENSG00000272230.1,miRNA,MIR3666,3,GENCODE_Primary,ENST00000607845.1,miRNA,MIR3666-201,1,ENSE00003695131.1,NA,,HGNC:38940,,,,,
chr7,ENSEMBL,gene,117020211,117020319,.,+,.,ENSG00000283923.1,miRNA,MIR6132,3,,,,,,,,,HGNC:50272,,,,,
chr7,ENSEMBL,transcript,117020211,117020319,.,+,.,ENSG00000283923.1,miRNA,MIR6132,3,GENCODE_Primary,ENST00000622083.1,miRNA,MIR6132-201,,,NA,,HGNC:50272,,,,,
chr7,ENSEMBL,exon,117020211,117020319,.,+,.,ENSG00000283923.1,miRNA,MIR6132,3,GENCODE_Primary,ENST00000622083.1,miRNA,MIR6132-201,1,ENSE00003753677.1,NA,,HGNC:50272,,,,,
chr7,ENSEMBL,gene,127058088,127058184,.,-,.,ENSG00000207692.3,miRNA,MIR592,3,,,,,,,,,HGNC:32848,,,,,
chr7,ENSEMBL,transcript,127058088,127058184,.,-,.,ENSG00000207692.3,miRNA,MIR592,3,GENCODE_Primary,ENST00000384959.3,miRNA,MIR592-201,,,NA,,HGNC:32848,,,,,
chr7,ENSEMBL,exon,127058088,127058184,.,-,.,ENSG00000207692.3,miRNA,MIR592,3,GENCODE_Primary,ENST00000384959.3,miRNA,MIR592-201,1,ENSE00001499966.3,NA,,HGNC:32848,,,,,
chr7,ENSEMBL,gene,128081861,128081960,.,+,.,ENSG00000207588.1,miRNA,MIR593,3,,,,,,,,,HGNC:32849,,,,,
chr7,ENSEMBL,transcript,128081861,128081960,.,+,.,ENSG00000207588.1,miRNA,MIR593,3,GENCODE_Primary,ENST00000384856.1,miRNA,MIR593-201,,,NA,,HGNC:32849,,,,,
chr7,ENSEMBL,exon,128081861,128081960,.,+,.,ENSG00000207588.1,miRNA,MIR593,3,GENCODE_Primary,ENST00000384856.1,miRNA,MIR593-201,1,ENSE00001499863.1,NA,,HGNC:32849,,,,,
chr7,ENSEMBL,gene,128207872,128207943,.,+,.,ENSG00000207705.2,miRNA,MIR129-1,3,,,,,,,,,HGNC:31512,,,,,
chr7,ENSEMBL,transcript,128207872,128207943,.,+,.,ENSG00000207705.2,miRNA,MIR129-1,3,GENCODE_Primary,ENST00000384972.2,miRNA,MIR129-1-201,,,NA,,HGNC:31512,,,,,
chr7,ENSEMBL,exon,128207872,128207943,.,+,.,ENSG00000207705.2,miRNA,MIR129-1,3,GENCODE_Primary,ENST00000384972.2,miRNA,MIR129-1-201,1,ENSE00001499979.2,NA,,HGNC:31512,,,,,
chr7,ENSEMBL,gene,129770383,129770492,.,-,.,ENSG00000207990.3,miRNA,MIR182,3,,,,,,,,,HGNC:31553,,,,,
chr7,ENSEMBL,transcript,129770383,129770492,.,-,.,ENSG00000207990.3,miRNA,MIR182,3,GENCODE_Primary,ENST00000385255.3,miRNA,MIR182-201,,,NA,,HGNC:31553,,,,,
chr7,ENSEMBL,exon,129770383,129770492,.,-,.,ENSG00000207990.3,miRNA,MIR182,3,GENCODE_Primary,ENST00000385255.3,miRNA,MIR182-201,1,ENSE00001500261.3,NA,,HGNC:31553,,,,,
chr7,ENSEMBL,gene,129774692,129774769,.,-,.,ENSG00000199158.1,miRNA,MIR96,3,,,,,,,,,HGNC:31648,,,,,
chr7,ENSEMBL,transcript,129774692,129774769,.,-,.,ENSG00000199158.1,miRNA,MIR96,3,GENCODE_Primary,ENST00000362288.1,miRNA,MIR96-201,,,NA,,HGNC:31648,,,,,
chr7,ENSEMBL,exon,129774692,129774769,.,-,.,ENSG00000199158.1,miRNA,MIR96,3,GENCODE_Primary,ENST00000362288.1,miRNA,MIR96-201,1,ENSE00001437051.1,NA,,HGNC:31648,,,,,
chr7,ENSEMBL,gene,129774905,129775014,.,-,.,ENSG00000207691.1,miRNA,MIR183,3,,,,,,,,,HGNC:31554,,,,,
chr7,ENSEMBL,transcript,129774905,129775014,.,-,.,ENSG00000207691.1,miRNA,MIR183,3,GENCODE_Primary,ENST00000384958.1,miRNA,MIR183-201,,,NA,,HGNC:31554,,,,,
chr7,ENSEMBL,exon,129774905,129775014,.,-,.,ENSG00000207691.1,miRNA,MIR183,3,GENCODE_Primary,ENST00000384958.1,miRNA,MIR183-201,1,ENSE00001499965.1,NA,,HGNC:31554,,,,,
chr7,ENSEMBL,gene,130496111,130496204,.,+,.,ENSG00000199043.1,miRNA,MIR335,3,,,,,,,,,HGNC:31773,,,,,
chr7,ENSEMBL,transcript,130496111,130496204,.,+,.,ENSG00000199043.1,miRNA,MIR335,3,GENCODE_Primary,ENST00000362173.1,miRNA,MIR335-201,,,NA,,HGNC:31773,,,,,
chr7,ENSEMBL,exon,130496111,130496204,.,+,.,ENSG00000199043.1,miRNA,MIR335,3,GENCODE_Primary,ENST00000362173.1,miRNA,MIR335-201,1,ENSE00001436936.1,NA,,HGNC:31773,,,,,
chr7,ENSEMBL,gene,130876747,130876810,.,-,.,ENSG00000284032.1,miRNA,MIR29A,3,,,,,,,,,HGNC:31616,,,,,
chr7,ENSEMBL,transcript,130876747,130876810,.,-,.,ENSG00000284032.1,miRNA,MIR29A,3,GENCODE_Primary,ENST00000362111.4,miRNA,MIR29A-201,,,NA,,HGNC:31616,,,,,
chr7,ENSEMBL,exon,130876747,130876810,.,-,.,ENSG00000284032.1,miRNA,MIR29A,3,GENCODE_Primary,ENST00000362111.4,miRNA,MIR29A-201,1,ENSE00001436874.4,NA,,HGNC:31616,,,,,
chr7,ENSEMBL,gene,130877459,130877539,.,-,.,ENSG00000283797.1,miRNA,MIR29B1,3,,,,,,,,,HGNC:31619,,,,,
chr7,ENSEMBL,transcript,130877459,130877539,.,-,.,ENSG00000283797.1,miRNA,MIR29B1,3,GENCODE_Primary,ENST00000385015.1,miRNA,MIR29B1-201,,,NA,,HGNC:31619,,,,,
chr7,ENSEMBL,exon,130877459,130877539,.,-,.,ENSG00000283797.1,miRNA,MIR29B1,3,GENCODE_Primary,ENST00000385015.1,miRNA,MIR29B1-201,1,ENSE00001500022.1,NA,,HGNC:31619,,,,,
chr7,ENSEMBL,gene,133034860,133034915,.,-,.,ENSG00000284135.1,miRNA,MIR3654,3,,,,,,,,,HGNC:38896,,,,,
chr7,ENSEMBL,transcript,133034860,133034915,.,-,.,ENSG00000284135.1,miRNA,MIR3654,3,GENCODE_Primary,ENST00000639535.1,miRNA,MIR3654-201,,,NA,,HGNC:38896,,,,,
chr7,ENSEMBL,exon,133034860,133034915,.,-,.,ENSG00000284135.1,miRNA,MIR3654,3,GENCODE_Primary,ENST00000639535.1,miRNA,MIR3654-201,1,ENSE00003801216.1,NA,,HGNC:38896,,,,,
chr7,ENSEMBL,gene,133290881,133290988,.,+,.,ENSG00000276137.1,miRNA,MIR6133,3,,,,,,,,,HGNC:50007,,,,,
chr7,ENSEMBL,transcript,133290881,133290988,.,+,.,ENSG00000276137.1,miRNA,MIR6133,3,GENCODE_Primary,ENST00000617057.1,miRNA,MIR6133-201,,,NA,,HGNC:50007,,,,,
chr7,ENSEMBL,exon,133290881,133290988,.,+,.,ENSG00000276137.1,miRNA,MIR6133,3,GENCODE_Primary,ENST00000617057.1,miRNA,MIR6133-201,1,ENSE00003724430.1,NA,,HGNC:50007,,,,,
chr7,ENSEMBL,gene,135206994,135207078,.,-,.,ENSG00000277138.1,miRNA,MIR6509,3,,,,,,,,,HGNC:50207,,,,,
chr7,ENSEMBL,transcript,135206994,135207078,.,-,.,ENSG00000277138.1,miRNA,MIR6509,3,GENCODE_Primary,ENST00000614603.1,miRNA,MIR6509-201,,,NA,,HGNC:50207,,,,,
chr7,ENSEMBL,exon,135206994,135207078,.,-,.,ENSG00000277138.1,miRNA,MIR6509,3,GENCODE_Primary,ENST00000614603.1,miRNA,MIR6509-201,1,ENSE00003724358.1,NA,,HGNC:50207,,,,,
chr7,ENSEMBL,gene,136903167,136903294,.,+,.,ENSG00000207597.1,miRNA,MIR490,3,,,,,,,,,HGNC:32075,,,,,
chr7,ENSEMBL,transcript,136903167,136903294,.,+,.,ENSG00000207597.1,miRNA,MIR490,3,GENCODE_Primary,ENST00000384865.1,miRNA,MIR490-201,,,NA,,HGNC:32075,,,,,
chr7,ENSEMBL,exon,136903167,136903294,.,+,.,ENSG00000207597.1,miRNA,MIR490,3,GENCODE_Primary,ENST00000384865.1,miRNA,MIR490-201,1,ENSE00001499872.1,NA,,HGNC:32075,,,,,
chr7,ENSEMBL,gene,138123758,138123821,.,+,.,ENSG00000284028.1,miRNA,MIR4468,3,,,,,,,,,HGNC:41533,,,,,
chr7,ENSEMBL,transcript,138123758,138123821,.,+,.,ENSG00000284028.1,miRNA,MIR4468,3,GENCODE_Primary,ENST00000639714.1,miRNA,MIR4468-201,,,NA,,HGNC:41533,,,,,
chr7,ENSEMBL,exon,138123758,138123821,.,+,.,ENSG00000284028.1,miRNA,MIR4468,3,GENCODE_Primary,ENST00000639714.1,miRNA,MIR4468-201,1,ENSE00003807940.1,NA,,HGNC:41533,,,,,
chr7,ENSEMBL,gene,143382686,143382800,.,+,.,ENSG00000278449.1,miRNA,MIR6892,3,,,,,,,,,HGNC:50053,,,,,
chr7,ENSEMBL,transcript,143382686,143382800,.,+,.,ENSG00000278449.1,miRNA,MIR6892,3,GENCODE_Primary,ENST00000612346.1,miRNA,MIR6892-201,,,NA,,HGNC:50053,,,,,
chr7,ENSEMBL,exon,143382686,143382800,.,+,.,ENSG00000278449.1,miRNA,MIR6892,3,GENCODE_Primary,ENST00000612346.1,miRNA,MIR6892-201,1,ENSE00003743883.1,NA,,HGNC:50053,,,,,
chr7,ENSEMBL,gene,147378017,147378121,.,-,.,ENSG00000221442.1,miRNA,MIR548F4,3,,,,,,,,,HGNC:35308,,,,,
chr7,ENSEMBL,transcript,147378017,147378121,.,-,.,ENSG00000221442.1,miRNA,MIR548F4,3,GENCODE_Primary,ENST00000408515.1,miRNA,MIR548F4-201,,,NA,,HGNC:35308,,,,,
chr7,ENSEMBL,exon,147378017,147378121,.,-,.,ENSG00000221442.1,miRNA,MIR548F4,3,GENCODE_Primary,ENST00000408515.1,miRNA,MIR548F4-201,1,ENSE00001565150.1,NA,,HGNC:35308,,,,,
chr7,ENSEMBL,gene,151238421,151238538,.,+,.,ENSG00000284191.1,miRNA,MIR671,3,,,,,,,,,HGNC:33134,,,,,
chr7,ENSEMBL,transcript,151238421,151238538,.,+,.,ENSG00000284191.1,miRNA,MIR671,3,GENCODE_Primary,ENST00000390183.1,miRNA,MIR671-201,,,NA,,HGNC:33134,,,,,
chr7,ENSEMBL,exon,151238421,151238538,.,+,.,ENSG00000284191.1,miRNA,MIR671,3,GENCODE_Primary,ENST00000390183.1,miRNA,MIR671-201,1,ENSE00001507610.1,NA,,HGNC:33134,,,,,
chr7,ENSEMBL,gene,151433489,151433639,.,-,.,ENSG00000265810.1,miRNA,MIR3907,3,,,,,,,,,HGNC:38988,,,,,
chr7,ENSEMBL,transcript,151433489,151433639,.,-,.,ENSG00000265810.1,miRNA,MIR3907,3,GENCODE_Primary,ENST00000579424.1,miRNA,MIR3907-201,,,NA,,HGNC:38988,,,,,
chr7,ENSEMBL,exon,151433489,151433639,.,-,.,ENSG00000265810.1,miRNA,MIR3907,3,GENCODE_Primary,ENST00000579424.1,miRNA,MIR3907-201,1,ENSE00002706925.1,NA,,HGNC:38988,,,,,
chr7,ENSEMBL,gene,157574336,157574422,.,-,.,ENSG00000207960.1,miRNA,MIR153-2,3,,,,,,,,,HGNC:31540,,,,,
chr7,ENSEMBL,transcript,157574336,157574422,.,-,.,ENSG00000207960.1,miRNA,MIR153-2,3,GENCODE_Primary,ENST00000385225.1,miRNA,MIR153-2-201,,,NA,,HGNC:31540,,,,,
chr7,ENSEMBL,exon,157574336,157574422,.,-,.,ENSG00000207960.1,miRNA,MIR153-2,3,GENCODE_Primary,ENST00000385225.1,miRNA,MIR153-2-201,1,ENSE00001500231.1,NA,,HGNC:31540,,,,,
chr7,ENSEMBL,gene,158532718,158532813,.,-,.,ENSG00000207637.1,miRNA,MIR595,3,,,,,,,,,HGNC:32851,,,,,
